,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.004083102514295625,0.015476005064125206,0.03235325305508112,0.053674743761279425,0.10170568240004724,0.1464658170068206,0.16119770081131518,0.20076965819549328,0.22692746849034018,0.2704156887524848,0.32360073100259834,0.3446696442329837,0.38720669619302484,0.40446208690796326,0.4361234813831261,0.48001193598012415,0.5054941230306805,0.5640665132458682,0.6212455802559063,0.6736303419121882,0.705180466669507,0.761276366725278,0.8032371596256536,0.8715985680915868,0.9524585323966903,1.0179725688388457,1.1054239298175899,1.142051311260188,1.2102267339586086,1.237738087858937,1.2774649872559587,1.309228736997852,1.4008425416069854,1.448123550179679,1.478391872789197,1.5608626141620698,1.61968318114828,1.721119994551435,1.8091999913363794,1.8908874872388195,1.925265856483754,1.9687125396589655,2.0591394797637443,2.1362582561873955,2.165435785474842,2.2531477743118695,2.2981315591925404,2.3675820131221066,2.448917681224786,2.520473529747986,2.6054511916295278,2.6566570528991873,2.710081183694474,2.7407164428499766,2.8450528012647593,2.9177173868273907,2.9900625881907916,3.0599278624152673,3.145542075067194,3.244340900657907,3.318349406749083,3.4264751124762585,3.5114768473205786,3.5896457231087826,3.653116026782198,3.7362471055944693,3.826095098333149,3.8721078633609185,3.9972729646285026,4.053917318252048,4.095455103042296,4.188143756194818,4.287765570993224,4.40583820721825,4.464407928461675,4.5380065871564526,4.580519575448703,4.64060312954037,4.737157958015624,4.83270623430739,4.912507987016055,4.94920052466642,5.007800892354947,5.0727478950418945,5.1608630539218066,5.224977569022823,5.304714679370853,5.423711283872771,5.521962703333621,5.640748753371827,5.714845128221623,5.802681169198859,5.877952188333578,5.954371607636141,6.031509375262524,6.127039905300582,6.184504034446189,6.293739068982675,6.382353106427395,6.422806907989952,6.503320721379237
2,0.0,0.0005504261855512906,0.010135292399513374,0.027310812404722253,0.06637888511031774,0.10980983547153642,0.12454171927603101,0.16166359845902284,0.183829234467737,0.22731745472988163,0.27665269928858716,0.2977216125189725,0.34025866447901365,0.3575140551939521,0.389175449669115,0.43306390426611296,0.45854609131666935,0.517118481531857,0.5721691303267544,0.61639026001945,0.6479403847767687,0.7040362848325397,0.7459970777329153,0.8143584861988487,0.8952184505039521,0.9607324869461074,1.0481838479248515,1.0848112293674497,1.1529866520658705,1.180498005966199,1.2202249053632208,1.2519886551051138,1.3436024597142473,1.3908834682869404,1.4190194792950335,1.5003091450085841,1.559129711994794,1.6540785990384004,1.7421585958233443,1.8233553551673545,1.8577337244122887,1.9011804075875003,1.991607347692279,2.0687261241159307,2.097903653403377,2.1856156422404047,2.2305994271210756,2.300049881050641,2.381385549153321,2.4529413976765206,2.537919059558062,2.5891249208277225,2.642549051623009,2.673184310778512,2.777520669193294,2.848684157389982,2.921029358753383,2.9908946329778585,3.0765088456297853,3.175307671220498,3.2493161773116737,3.3568106688033676,3.4418124036476887,3.5199812794358927,3.5834515831093072,3.664114204117828,3.753962196856508,3.7999749618842773,3.9240618805149685,3.980706234138514,4.022244018928761,4.114932672081284,4.214554486879689,4.328014024968057,4.386583746211484,4.46018240490626,4.50269539319851,4.5627789472901785,4.6593337757654325,4.754882052057198,4.834683804765863,4.871376342416227,4.9299767101047545,4.994923712791703,5.083038871671615,5.147153386772631,5.22689049712066,5.345887101622579,5.4441385210834286,5.562924571121635,5.637020945971431,5.724856986948667,5.800128006083385,5.876547425385949,5.9536851930123325,6.0492157230503905,6.106679852195997,6.215914886732484,6.304528924177204,6.344982725739761,6.425496539129045
3,0.0,0.0,0.0017420582514169611,0.012816828545497677,0.045784151539965005,0.08921510190118367,0.10394698570567829,0.13496811517754195,0.1571337511862561,0.20062197144840072,0.24995721600710624,0.2710261292374916,0.31356318119753274,0.33081857191247116,0.362479966387634,0.4063684209846321,0.43185060803518843,0.49042299825037616,0.5393728973341454,0.5835940270268408,0.6151441517841596,0.6712400518399306,0.7132008447403062,0.7815622532062394,0.8624222175113431,0.9279362539534983,1.0153876149322425,1.0520149963748406,1.1201904190732614,1.1477017729735899,1.1874286723706118,1.2180856287676203,1.3060194766596416,1.353300485232335,1.3801224965912962,1.4614121623048468,1.5202327292910565,1.615181616334663,1.703261613119607,1.7844583724636172,1.8188367417085516,1.8622834248837628,1.9527103649885418,2.029829141412193,2.0590066706996395,2.146718659536667,2.1917024444173383,2.261152898346904,2.3424885664495836,2.4140444149727838,2.499022076854325,2.550227938123985,2.6036520689192715,2.634287328074774,2.732920523913707,2.8036864249751163,2.8760316263385173,2.945896900562993,3.0315111132149197,3.1303099388056324,3.204318444896808,3.3118129363885025,3.396814671232823,3.474983547021027,3.5384538506944416,3.619116471702963,3.7089644644416424,3.7549772294694117,3.879064148100103,3.9357085017236484,3.977246286513896,4.069934939666418,4.169556754464824,4.283016292553192,4.341586013796618,4.415184672491394,4.457697660783645,4.5177812148753125,4.6143360433505665,4.709884319642332,4.789686072350998,4.8263786100013615,4.884978977689889,4.949925980376837,5.038041139256749,5.102155654357766,5.181892764705795,5.300889369207713,5.3991407886685625,5.517926838706769,5.5920232135565655,5.679859254533802,5.75513027366852,5.831549692971082,5.908687460597467,6.004217990635525,6.061682119781133,6.170409705283011,6.25902374272773,6.299477544290289,6.379991357679572
4,0.0,0.0,0.0,0.0020856600322793385,0.028149532797224628,0.06776322329473507,0.08044945671338656,0.11043004620527952,0.13259568221399368,0.17320783681451063,0.21955623678529246,0.24062515001567786,0.283162201975719,0.30041759269065743,0.3320789871658203,0.3759674417628183,0.40144962881337465,0.45657400997119585,0.5020684678828096,0.5462895975755051,0.5778397223328238,0.6339356223885949,0.6758964152889704,0.7442578237549037,0.8251177880600074,0.8906318245021626,0.9780831854809067,1.0147105669235048,1.0828859896219256,1.1103973435222538,1.1465387964823766,1.1738777490867625,1.2618115969787838,1.309092605551477,1.3359146169104381,1.417204282623989,1.4760248496101989,1.570973736653805,1.6590537334387494,1.7402504927827591,1.7746288620276935,1.8180755452029052,1.9085024853076842,1.9856212617313354,2.014798791018782,2.1025107798558094,2.1474945647364803,2.2169450186660464,2.298280686768726,2.3698365352919257,2.4548141971734676,2.506020058443127,2.557615442852054,2.588250702007557,2.681809194003327,2.7525750950647363,2.8249202964281372,2.894785570652613,2.9803997833045397,3.0791986088952523,3.153207114986428,3.260701606478122,3.345703341322443,3.423872217110647,3.487342520784062,3.568005141792583,3.6578531345312624,3.7038658995590317,3.827952818189723,3.884597171813269,3.9261349566035157,4.018823609756039,4.118445424554444,4.231904962642812,4.290474683886238,4.3640733425810145,4.406586330873265,4.466669884964933,4.563224713440187,4.658772989731953,4.738574742440618,4.775267280090983,4.83386764777951,4.898814650466457,4.986929809346369,5.051044324447386,5.1307814347954155,5.249778039297333,5.348029458758184,5.4668155087963894,5.540911883646186,5.628747924623422,5.70401894375814,5.780438363060703,5.857576130687087,5.953106660725145,6.007522453267177,6.112394925143109,6.201008962587829,6.241462764150387,6.321976577539671
5,0.0,0.0,0.0,0.0,0.008157226336581003,0.03802149674230816,0.05070773016095964,0.08068831965285261,0.1002589357319174,0.1337166901703004,0.18006509014108224,0.20113400337146764,0.2436710553315088,0.2609264460464472,0.29060974643355625,0.33321384626973827,0.35869603332029454,0.4073334432352024,0.4528279011468161,0.49704903083951163,0.5285991555968304,0.5846950556526014,0.626655848552977,0.6950172570189103,0.7758772213240137,0.8394180599501145,0.921537625928943,0.9571108232785361,1.0252862459769572,1.0522255722438538,1.0875488096545998,1.1148877622589857,1.202821610151007,1.2501026187237003,1.2769246300826615,1.3582142957962122,1.417034862782422,1.5119837498260282,1.6000637466109726,1.6812605059549826,1.715638875199917,1.7590855583751284,1.8495124984799074,1.9266312749035588,1.9558088041910051,2.0426071592053807,2.0865313800926493,2.155981834022215,2.233602065439343,2.302487371555174,2.3874650334367153,2.4386708947063753,2.4888760359324937,2.5195112950879963,2.6130697870837674,2.683835688145176,2.756180889508577,2.8260461637330527,2.91166037638498,3.010459201975692,3.084467708066868,3.1919621995585623,3.276963934402883,3.3551328101910873,3.418603113864502,3.4992657348730223,3.5891137276117027,3.635126492639471,3.7592134112701627,3.8158577648937086,3.8573955496839556,3.9500842028364787,4.049706017634884,4.1631655557232525,4.221735276966678,4.295333935661455,4.337846923953705,4.397930478045373,4.494485306520627,4.590033582812392,4.669835335521058,4.706527873171422,4.76512824085995,4.830075243546898,4.91819040242681,4.982304917527826,5.0620420278758544,5.181038632377774,5.279290051838624,5.39807610187683,5.472172476726626,5.560008517703862,5.630408470228682,5.702545205812655,5.779682973439039,5.875213503477098,5.929033626255834,6.033906098131766,6.122520135576485,6.162973937139044,6.243487750528327
6,0.0,0.0,0.0,0.0,0.0,0.008140364113654649,0.018780947146463008,0.03917016874607087,0.0547486105390029,0.08820636497738593,0.13258638546403734,0.15330681143692718,0.19150535412825764,0.2055134208456788,0.23151587906222393,0.2741199788984059,0.29903321180439113,0.3459227091222441,0.39141716703385776,0.4356382967265533,0.4671884214838721,0.5232843215396431,0.5652183338552921,0.6290826566529926,0.7048260853378918,0.7661716962557933,0.8465433496375667,0.8821165469871601,0.9502919696855809,0.9772312959524778,1.0125545333632238,1.0398934859676097,1.1278273338596307,1.175108342432324,1.2019303537912853,1.283220019504836,1.3420405864910459,1.4369894735346522,1.5250694703195964,1.6062662296636063,1.6387677542312704,1.6822144374064818,1.7699943559355718,1.8471131323592231,1.8762906616466695,1.9557772533326414,1.99970147421991,2.0691519281494757,2.1450242469695495,2.21390955308538,2.2988872149669217,2.3500930762365813,2.4002982174627,2.4309334766182027,2.5244919686139733,2.595257869675382,2.6676030710387835,2.7374683452632596,2.8230825579151864,2.9218813835058985,2.9958898895970743,3.1033843810887687,3.1883861159330893,3.266554991721293,3.3300252953947083,3.4106879164032287,3.5005359091419086,3.546548674169678,3.670635592800369,3.727279946423915,3.7688177312141624,3.861506384366685,3.96112819916509,4.072421949599171,4.130991670842596,4.204590329537374,4.247103317829623,4.307186871921291,4.403741700396545,4.499289976688312,4.576733650798305,4.613426188448669,4.6720265561371965,4.736973558824144,4.821307423830184,4.8854219389312,4.965159049279229,5.084155653781147,5.182407073241998,5.301193123280203,5.375289498129999,5.461701333251993,5.5282471095804695,5.600383845164443,5.677521612790827,5.7730521428288855,5.826872265607623,5.9317447374835535,6.020358774928273,6.060812576490831,6.141326389880115
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0004545685333105826,0.01125242224063335,0.026690785959663288,0.057028311834362196,0.09479711491851052,0.11551754089140037,0.15127024531499156,0.16460392173646787,0.190606379953013,0.23111346747704967,0.25151249529267716,0.29840199261053,0.3438964505221438,0.38811758021483933,0.4196677049721581,0.4746781603846207,0.5112404906113053,0.5718304941750914,0.6475739228599907,0.7089195337778922,0.7892911871596656,0.8248643845092589,0.8930398072076797,0.9199791334745766,0.9553023708853225,0.9826413234897086,1.0705751713817298,1.1178561799544229,1.1446781913133843,1.225967857026935,1.2847884240131449,1.3773569104225811,1.464048577035271,1.54046475553845,1.5717841457871817,1.6152308289623936,1.7030107474914833,1.7801295239151347,1.809307053202581,1.8887936448885534,1.932717865775822,2.0021683197053877,2.078040638525461,2.1469259446412914,2.2319036065228333,2.2831094677924932,2.333314609018612,2.3639498681741147,2.457508360169885,2.528274261231294,2.600619462594695,2.6704847368191706,2.756098949471098,2.85489777506181,2.928906281152986,3.0364007726446802,3.121402507489001,3.1995713832772052,3.261953119174061,3.3413239073249703,3.4311719000636502,3.4771846650914195,3.5990318845162554,3.6556762381398014,3.6972140229300487,3.7892475239623646,3.884706937479882,3.995706895188895,4.054276616432321,4.1278752751270975,4.170388263419348,4.230471817511016,4.32702664598627,4.422574922278036,4.5000185963880295,4.536711134038393,4.59531150172692,4.660258504413869,4.744592369419908,4.808706884520924,4.888443994868953,5.007440599370872,5.105692018831722,5.224478068869928,5.2985744437197235,5.384986278841717,5.451532055170194,5.523668790754168,5.600806558380552,5.69633708841861,5.750157211197347,5.855029683073279,5.943643720517998,5.984097522080556,6.0646113354698405
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007519172817270845,0.009603086784974901,0.03303037539959633,0.06841539659995353,0.08550863618895817,0.11797828973635707,0.1313119661578334,0.15731442437437854,0.19181054363073888,0.21220957144636637,0.2590990687642193,0.30459352667583295,0.34881465636852854,0.38036478112584726,0.4260812173944414,0.462643547621126,0.523233551184912,0.5989769798698115,0.6603225907877128,0.7406942441694864,0.7762674415190796,0.8444428642175004,0.8713821904843971,0.9067054278951432,0.9340443804995291,1.0219782283915504,1.0664460022683944,1.0920330579276387,1.1726679632190895,1.228210692701877,1.3194659482885334,1.406157614901223,1.4825737934044019,1.513893183653134,1.5573398668283456,1.6451197853574353,1.7222385617810867,1.751416091068533,1.8309026827545054,1.8748269036417737,1.9442773575713395,2.020149676391413,2.0890349825072434,2.1740126443887853,2.2252185056584453,2.2754236468845637,2.3060589060400662,2.395569207640271,2.46633510870168,2.5386803100650814,2.608545584289557,2.694159796941484,2.792958622532196,2.866967128623372,2.9729955490918356,3.057997283936156,3.1358529169311407,3.194768137896144,3.274138926047054,3.363986918785734,3.409999683813503,3.531846903238338,3.588491256861884,3.6300290416521315,3.7220625426844482,3.8175219562019658,3.928521913910978,3.9870916351544037,4.060690293849181,4.103203282141431,4.163286836233099,4.259841664708353,4.355389941000119,4.432833615110113,4.469526152760476,4.528126520449004,4.593073523135952,4.677407388141991,4.741521903243008,4.821259013591037,4.940255618092955,5.038507037553805,5.153838427502799,5.227934802352595,5.3137531071682345,5.380298883496712,5.452435619080686,5.52957338670707,5.625103916745127,5.6789240395238645,5.783796511399796,5.872410548844515,5.912864350407073,5.993378163796358
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001512058005738611,0.01911229312858944,0.049018748094671605,0.06576350042618068,0.0982331539735796,0.11156683039505591,0.13302658988064647,0.16623835437619078,0.1866373821918183,0.23352687950967116,0.2790213374212849,0.3232424671139804,0.3499590677683061,0.3946819746481227,0.4312443048748073,0.4918343084385934,0.5675777371234927,0.628923348041394,0.7092950014231676,0.7448681987727608,0.81260729540509,0.8366940470640739,0.8704726610458314,0.8978116136502173,0.9857454615422385,1.0292197060303052,1.0548067616895496,1.1354416669810006,1.1909843964637878,1.282239652050444,1.3689313186631338,1.445347497166313,1.4766668874150448,1.5201135705902564,1.6078934891193464,1.6850122655429978,1.714189794830444,1.793676386516416,1.8376006074036846,1.90705106133325,1.9829233801533237,2.0518086862691542,2.1367863481506957,2.1850586102606315,2.2333638265434814,2.263167639287029,2.352515857910411,2.4232817589718203,2.4956269603352212,2.565492234559697,2.651106447211624,2.7499052728023363,2.823913778893512,2.9299421993619763,3.0149439342062965,3.0927995672012814,3.1517147881662844,3.231085576317194,3.320933569055874,3.366946334083643,3.4887935535084793,3.5454379071320252,3.586975691922272,3.679009192954588,3.774468606472106,3.885468564181119,3.9440382854245444,4.017636944119322,4.060149932411572,4.12023348650324,4.216788314978493,4.31233659127026,4.389780265380253,4.4264728030306175,4.4850731707191445,4.550020173406093,4.633375537376645,4.697490052477662,4.777227162825691,4.89622376732761,4.99447518678846,5.104958024281169,5.179054399130965,5.264872703946604,5.331418480275082,5.403555215859055,5.48069298348544,5.576223513523497,5.630043636302235,5.734916108178166,5.823530145622884,5.863983947185443,5.944497760574727
